country,year,nitrous_oxide,co2_emissions,agricultural_land,greenhouse_gas_emissions,cereal_yield,population_growth,arable_land,urban_population,GDP,fresh_water
Indonesia,1994,,,,,,,,,,4.45352850844603
Indonesia,1993,,,,,,,,,,4.2606335760638
Indonesia,1992,,,,,,,,,,4.06771882894932
Indonesia,1991,,,,,,,,,,3.87480408183484
Indonesia,1990,,,,,,,,,,3.68188933472036
Kenya,2020,,,,,,,,,,
Kenya,2019,,,,,,,,,,19.4782608695652
Kenya,2018,,,,,,,,,,19.4782608695652
Kenya,2017,,,,,,,,,,19.4782608695652
Kenya,2016,,,,,,,,,,19.4782608695652
Kenya,2015,,,,,,,,,,15.5555555555556
Kenya,2014,,,,,,,,,,15.5536231884058
Kenya,2013,,,,,,,,,,15.551690821256
Kenya,2012,,,,,,,,,,15.5497584541063
Kenya,2011,,,,,,,,,,15.5478260869565
Kenya,2010,,,,,,,,,,15.5458937198068
Kenya,2009,,,,,,,,,,14.9261559695652
Kenya,2008,,,,,,,,,,14.3064182193237
Kenya,2007,,,,,,,,,,13.6866804690821
Kenya,2006,,,,,,,,,,13.0669427193237
Kenya,2005,,,,,,,,,,12.4472049690821
Kenya,2004,,,,,,,,,,11.8274672188406
Kenya,2003,,,,,,,,,,11.207729468599
Kenya,2002,,,,,,,,,,9.9837730705314
Kenya,2001,,,,,,,,,,8.75981667294686
Kenya,2000,,,,,,,,,,7.53586027487923
Kenya,1999,,,,,,,,,,7.77212931980676
Kenya,1998,,,,,,,,,,8.0083983647343
Kenya,1997,,,,,,,,,,8.24466740966184
Kenya,1996,,,,,,,,,,8.48093645507246
Kenya,1995,,,,,,,,,,8.7172055
Kenya,1994,,,,,,,,,,8.95347454492754
Kenya,1993,,,,,,,,,,9.18974358985507
Kenya,1992,,,,,,,,,,9.42601263478261
Kenya,1991,,,,,,,,,,9.66228167971015
Kenya,1990,,,,,,,,,,9.89855072463768
Nepal,2020,,,,,,,,,,
Nepal,2019,,,,,,,,,,4.79167507568113
Nepal,2018,,,,,,,,,,4.79167507568113
Nepal,2017,,,,,,,,,,4.79167507568113
Nepal,2016,,,,,,,,,,4.79167507568113
Nepal,2015,,,,,,,,,,4.79167507568113
Nepal,2014,,,,,,,,,,4.79167507568113
Nepal,2013,,,,,,,,,,4.79167507568113
Nepal,2012,,,,,,,,,,4.79167507568113
Nepal,2011,,,,,,,,,,4.79167507568113
Nepal,2010,,,,,,,,,,4.79167507568113
Nepal,2009,,,,,,,,,,4.79167507568113
Nepal,2008,,,,,,,,,,4.79167507568113
Nepal,2007,,,,,,,,,,4.79167507568113
Nepal,2006,,,,,,,,,,4.79167507568113
Nepal,2005,,,,,,,,,,4.79167507568113
Nepal,2004,,,,,,,,,,4.79827447023209
Nepal,2003,,,,,,,,,,4.80487386478305
Nepal,2002,,,,,,,,,,4.81147325933401
Nepal,2001,,,,,,,,,,4.81807265388496
Nepal,2000,,,,,,,,,,4.82467204843592
Nepal,1999,,,,,,,,,,
Nepal,1998,,,,,,,,,,
Nepal,1997,,,,,,,,,,
Nepal,1996,,,,,,,,,,
Nepal,1995,,,,,,,,,,
Nepal,1994,,,,,,,,,,
Nepal,1993,,,,,,,,,,
Nepal,1992,,,,,,,,,,
Nepal,1991,,,,,,,,,,
Nepal,1990,,,,,,,,,,
Saudi Arabia,2020,,,,,,,,,,
Saudi Arabia,2019,,,,,,,,,,974.166666666667
Saudi Arabia,2018,,,,,,,,,,974.166666666667
Saudi Arabia,2017,,,,,,,,,,955.958333333333
Saudi Arabia,2016,,,,,,,,,,929.583333333333
Saudi Arabia,2015,,,,,,,,,,948.875
Saudi Arabia,2014,,,,,,,,,,894.708333333333
Saudi Arabia,2013,,,,,,,,,,894.239583333333
Saudi Arabia,2012,,,,,,,,,,900.104166666667
Saudi Arabia,2011,,,,,,,,,,907.309027779167
Saudi Arabia,2010,,,,,,,,,,914.5138888875
Saudi Arabia,2009,,,,,,,,,,921.71875
Saudi Arabia,2008,,,,,,,,,,928.9236111125
Saudi Arabia,2007,,,,,,,,,,936.128472220833
Saudi Arabia,2006,,,,,,,,,,943.333333333333
Saudi Arabia,2005,,,,,,,,,,894.8203125
Saudi Arabia,2004,,,,,,,,,,870.135416666667
Saudi Arabia,2003,,,,,,,,,,858.166145833333
Saudi Arabia,2002,,,,,,,,,,847.780208333333
Saudi Arabia,2001,,,,,,,,,,832.644270833334
Saudi Arabia,2000,,,,,,,,,,819.758333333333
Saudi Arabia,1999,,,,,,,,,,801.569791666667
Saudi Arabia,1998,,,,,,,,,,783.88125
Saudi Arabia,1997,,,,,,,,,,765.359375
Saudi Arabia,1996,,,,,,,,,,746.2125
Saudi Arabia,1995,,,,,,,,,,728.023958333333
Saudi Arabia,1994,,,,,,,,,,708.54375
Saudi Arabia,1993,,,,,,,,,,690.396875
Saudi Arabia,1992,,,,,,,,,,671.666666666667
Saudi Arabia,1991,,,,,,,,,,
Saudi Arabia,1990,,,,,,,,,,
Sweden,2020,,,,,,,,,,
Sweden,2019,,,,,,,,,,1.38888888888889
Sweden,2018,,,,,,,,,,1.38888888888889
Sweden,2017,,,,,,,,,,1.38888888888889
Sweden,2016,,,,,,,,,,1.38888888888889
Sweden,2015,,,,,,,,,,1.38888888888889
Sweden,2014,,,,,,,,,,1.42561403508772
Sweden,2013,,,,,,,,,,1.46233918128655
Sweden,2012,,,,,,,,,,1.49906432748538
Sweden,2011,,,,,,,,,,1.53578947368421
Sweden,2010,,,,,,,,,,1.57251461988304
Sweden,2009,,,,,,,,,,1.56101364520468
Sweden,2008,,,,,,,,,,1.5495126705848
Sweden,2007,,,,,,,,,,1.53801169590643
Sweden,2006,,,,,,,,,,1.53830409356725
Sweden,2005,,,,,,,,,,1.53859649122807
Sweden,2004,,,,,,,,,,1.54736842105263
Sweden,2003,,,,,,,,,,1.55614035087719
Sweden,2002,,,,,,,,,,1.56491228070175
Sweden,2001,,,,,,,,,,1.56491228070175
Sweden,2000,,,,,,,,,,1.5719298245614
Sweden,1999,,,,,,,,,,1.57641325538012
Sweden,1998,,,,,,,,,,1.58089668614035
Sweden,1997,,,,,,,,,,1.58538011695906
Sweden,1996,,,,,,,,,,1.58947368421053
Sweden,1995,,,,,,,,,,1.59356725146199
Sweden,1994,,,,,,,,,,1.64191033140351
Sweden,1993,,,,,,,,,,1.69025341128655
Sweden,1992,,,,,,,,,,1.73859649122807
Sweden,1991,,,,,,,,,,1.73713450292398
Sweden,1990,,,,,,,,,,1.73567251461988
Eswatini,2020,,,,,,,,,,
Eswatini,2019,,,,,,,,,,40.4545454545455
Eswatini,2018,,,,,,,,,,40.4545454545455
Eswatini,2017,,,,,,,,,,40.4545454545455
Eswatini,2016,,,,,,,,,,40.4545454545455
Eswatini,2015,,,,,,,,,,40.4545454545455
Eswatini,2014,,,,,,,,,,40.4545454545455
Eswatini,2013,,,,,,,,,,40.4545454545455
Eswatini,2012,,,,,,,,,,40.4545454545455
Eswatini,2011,,,,,,,,,,40.4545454545455
Eswatini,2010,,,,,,,,,,40.4545454545455
Eswatini,2009,,,,,,,,,,40.4545454545455
Eswatini,2008,,,,,,,,,,40.4545454545455
Eswatini,2007,,,,,,,,,,40.4545454545455
Eswatini,2006,,,,,,,,,,40.4545454545455
Eswatini,2005,,,,,,,,,,40.4545454545455
Eswatini,2004,,,,,,,,,,40.2575757575758
Eswatini,2003,,,,,,,,,,40.0606060606061
Eswatini,2002,,,,,,,,,,39.8636363636364
Eswatini,2001,,,,,,,,,,39.6666666666667
Eswatini,2000,,,,,,,,,,39.469696969697
Eswatini,1999,,,,,,,,,,38.7405303030303
Eswatini,1998,,,,,,,,,,38.0113636363636
Eswatini,1997,,,,,,,,,,37.282196969697
Eswatini,1996,,,,,,,,,,36.5530303030303
Eswatini,1995,,,,,,,,,,35.8238636363636
Eswatini,1994,,,,,,,,,,35.094696969697
Eswatini,1993,,,,,,,,,,34.3655303030303
Eswatini,1992,,,,,,,,,,33.6363636363636
Eswatini,1991,,,,,,,,,,32.907196969697
Eswatini,1990,,,,,,,,,,32.1780303030303
Tajikistan,2020,,,,,,,,,,
Tajikistan,2019,,,,,,,,,,16.7065868263473
Tajikistan,2018,,,,,,,,,,15.4018279231012
Tajikistan,2017,,,,,,,,,,12.5874566656161
Tajikistan,2016,,,,,,,,,,13.7866372518122
Tajikistan,2015,,,,,,,,,,16.4194768358021
Tajikistan,2014,,,,,,,,,,16.5551703610148
Tajikistan,2013,,,,,,,,,,16.6908638862275
Tajikistan,2012,,,,,,,,,,16.8265574114403
Tajikistan,2011,,,,,,,,,,16.962250936653
Tajikistan,2010,,,,,,,,,,17.0979444620233
Tajikistan,2009,,,,,,,,,,17.2336379872361
Tajikistan,2008,,,,,,,,,,17.3693315124488
Tajikistan,2007,,,,,,,,,,17.5050250376615
Tajikistan,2006,,,,,,,,,,17.6407185628743
Tajikistan,2005,,,,,,,,,,17.9333438386385
Tajikistan,2004,,,,,,,,,,18.2259691144028
Tajikistan,2003,,,,,,,,,,18.518594390167
Tajikistan,2002,,,,,,,,,,18.8112196659313
Tajikistan,2001,,,,,,,,,,19.1038449416956
Tajikistan,2000,,,,,,,,,,19.3964702174598
Tajikistan,1999,,,,,,,,,,19.1892530728018
Tajikistan,1998,,,,,,,,,,18.9820359281437
Tajikistan,1997,,,,,,,,,,18.7748187834857
Tajikistan,1996,,,,,,,,,,18.5676016388276
Tajikistan,1995,,,,,,,,,,18.3603844941696
Tajikistan,1994,,,,,,,,,,18.1531673495115
Tajikistan,1993,,,,,,,,,,
Tajikistan,1992,,,,,,,,,,
Tajikistan,1991,,,,,,,,,,
Tajikistan,1990,,,,,,,,,,
